set_name,instance_name,nodes,arcs,k_zero,density,scenarios,budget,policies,solver,m_sym,g_sym,subsolver,objective,unbounded,optimal,partition,cuts_rounds,cuts_added,gap,avg_cbtime,avg_sptime,time,empirical_optimal_ratio,empirical_suboptimal_ratio,best_optimal,best_objective
layer,layer-202_3-5_8,202,3640,3,0.09,5,3,3,ENUMERATION,0,-1,NONE,1960.0,NOT_UNBOUNDED,OPTIMAL,0-1-2-0-1,0,0,-1.0,0.0,0.0,112171.0,1.0,1.0,1960.0,1960.0
layer,layer-202_3-5_8,202,3640,3,0.09,5,5,1,GREEDY,0,-1,NONE,1720.0,NOT_UNBOUNDED,NOT_OPTIMAL,0-0-0-0-0,0,0,-1.0,0.0,0.0,1345.0,-1.0,1.0,-1.0,1720.0
layer,layer-202_3-5_8,202,3640,3,0.09,5,5,2,GREEDY,0,-1,NONE,1757.0,NOT_UNBOUNDED,NOT_OPTIMAL,0-1-0-0-1,0,0,-1.0,0.0,0.0,2794.0,-1.0,1.0,-1.0,1757.0
layer,layer-202_3-5_8,202,3640,3,0.09,5,5,3,GREEDY,0,-1,NONE,1972.0,NOT_UNBOUNDED,NOT_OPTIMAL,0-1-2-0-1,0,0,-1.0,0.0,0.0,3722.0,-1.0,1.0,-1.0,1972.0
layer,layer-202_3-5_8,202,3640,3,0.09,5,5,4,GREEDY,0,-1,NONE,1972.0,NOT_UNBOUNDED,NOT_OPTIMAL,0-1-2-0-1,0,0,-1.0,0.0,0.0,8470.0,-1.0,1.0,-1.0,1972.0
layer,layer-202_3-5_8,202,3640,3,0.09,5,5,5,GREEDY,0,-1,NONE,1972.0,NOT_UNBOUNDED,NOT_OPTIMAL,0-1-2-0-4,0,0,-1.0,0.0,0.0,9730.0,-1.0,1.0,-1.0,1972.0
layer,layer-202_3-5_9,202,3640,3,0.09,5,3,1,MIP,0,-1,NONE,1819.000001,NOT_UNBOUNDED,NOT_OPTIMAL,0-0-0-0-0,0,0,0.02,0.0,0.0,3600000.0,1.0,1.0,1819.0,1819.0
layer,layer-202_3-5_9,202,3640,3,0.09,5,3,2,MIP,0,-1,NONE,1869.0,NOT_UNBOUNDED,NOT_OPTIMAL,0-1-0-0-1,0,0,0.56,0.0,0.0,3600000.0,1.0,1.0,1869.0,1869.0
layer,layer-202_3-5_9,202,3640,3,0.09,5,3,3,MIP,0,-1,NONE,1957.0,NOT_UNBOUNDED,NOT_OPTIMAL,0-1-2-0-1,0,0,0.22,0.0,0.0,3600000.0,1.0,1.0,1957.0,1957.0
layer,layer-202_3-5_9,202,3640,3,0.09,5,3,1,ENUMERATION,0,-1,NONE,1819.000001,NOT_UNBOUNDED,OPTIMAL,0-0-0-0-0,0,0,-1.0,0.0,0.0,3983.0,1.0,1.0,1819.0,1819.0
layer,layer-202_3-5_9,202,3640,3,0.09,5,3,2,ENUMERATION,0,-1,NONE,1869.0,NOT_UNBOUNDED,OPTIMAL,0-1-0-0-1,0,0,-1.0,0.0,0.0,99075.0,1.0,1.0,1869.0,1869.0
layer,layer-202_3-5_9,202,3640,3,0.09,5,3,3,ENUMERATION,0,-1,NONE,1957.0,NOT_UNBOUNDED,OPTIMAL,0-1-2-0-1,0,0,-1.0,0.0,0.0,169065.0,1.0,1.0,1957.0,1957.0
layer,layer-202_3-5_9,202,3640,3,0.09,5,5,1,GREEDY,0,-1,NONE,1744.0,NOT_UNBOUNDED,NOT_OPTIMAL,0-0-0-0-0,0,0,-1.0,0.0,0.0,880.0,-1.0,1.0,-1.0,1744.0
layer,layer-202_3-5_9,202,3640,3,0.09,5,5,2,GREEDY,0,-1,NONE,1747.0,NOT_UNBOUNDED,NOT_OPTIMAL,0-0-1-0-0,0,0,-1.0,0.0,0.0,1779.0,-1.0,1.0,-1.0,1747.0
layer,layer-202_3-5_9,202,3640,3,0.09,5,5,3,GREEDY,0,-1,NONE,1869.0,NOT_UNBOUNDED,NOT_OPTIMAL,0-2-1-0-2,0,0,-1.0,0.0,0.0,4338.0,-1.0,1.0,-1.0,1869.0
layer,layer-202_3-5_9,202,3640,3,0.09,5,5,4,GREEDY,0,-1,NONE,1957.0,NOT_UNBOUNDED,NOT_OPTIMAL,3-2-1-3-2,0,0,-1.0,0.0,0.0,5731.0,-1.0,1.0,-1.0,1957.0
layer,layer-202_3-5_9,202,3640,3,0.09,5,5,5,GREEDY,0,-1,NONE,1957.0,NOT_UNBOUNDED,NOT_OPTIMAL,3-4-1-3-2,0,0,-1.0,0.0,0.0,6663.0,-1.0,1.0,-1.0,1957.0
layer,layer-202_5-5_0,202,3640,5,0.09,5,5,1,MIP,0,-1,NONE,1752.0,NOT_UNBOUNDED,NOT_OPTIMAL,0-0-0-0-0,0,0,1.18,0.0,0.0,3600000.0,1.0,1.0,1752.0,1752.0
layer,layer-202_5-5_0,202,3640,5,0.09,5,5,2,MIP,0,-1,NONE,1766.000001,NOT_UNBOUNDED,NOT_OPTIMAL,1-0-1-0-1,0,0,2.01,0.0,0.0,3600000.0,1.0,1.0,1766.01,1766.01
layer,layer-202_5-5_0,202,3640,5,0.09,5,5,3,MIP,0,-1,NONE,1766.0,NOT_UNBOUNDED,NOT_OPTIMAL,1-2-1-0-1,0,0,0.67,0.0,0.0,3600000.0,0.95,0.95,1867.0,1867.02
layer,layer-202_5-5_0,202,3640,5,0.09,5,5,4,MIP,0,-1,NONE,1852.0,NOT_UNBOUNDED,NOT_OPTIMAL,0-3-3-1-0,0,0,1.16,0.0,0.0,3600000.0,0.99,0.99,1869.01,1869.01
layer,layer-202_5-5_0,202,3640,5,0.09,5,5,5,MIP,0,-1,NONE,1792.0,NOT_UNBOUNDED,NOT_OPTIMAL,0-1-4-4-2,0,0,1.12,0.0,0.0,3600000.0,0.91,0.91,1964.0,1964.0
layer,layer-202_5-5_0,202,3640,5,0.09,5,5,1,ENUMERATION,0,-1,NONE,1752.0,NOT_UNBOUNDED,OPTIMAL,0-0-0-0-0,0,0,-1.0,0.0,0.0,146048.0,1.0,1.0,1752.0,1752.0
layer,layer-202_5-5_0,202,3640,5,0.09,5,5,2,ENUMERATION,0,-1,NONE,1766.009925,NOT_UNBOUNDED,OPTIMAL,0-1-0-1-0,0,0,-1.0,0.0,0.0,708140.0,1.0,1.0,1766.01,1766.01
layer,layer-202_5-5_0,202,3640,5,0.09,5,5,3,ENUMERATION,0,-1,NONE,1867.000001,NOT_UNBOUNDED,OPTIMAL,0-1-1-2-0,0,0,-1.0,0.0,0.0,725458.0,1.0,1.0,1867.0,1867.02
layer,layer-202_5-5_0,202,3640,5,0.09,5,5,4,ENUMERATION,0,-1,NONE,1869.0052449999998,NOT_UNBOUNDED,OPTIMAL,0-1-1-2-3,0,0,-1.0,0.0,0.0,226703.0,1.0,1.0,1869.01,1869.01
layer,layer-202_5-5_0,202,3640,5,0.09,5,5,5,ENUMERATION,0,-1,NONE,1964.000001,NOT_UNBOUNDED,OPTIMAL,0-1-2-3-4,0,0,-1.0,0.0,0.0,19799.0,1.0,1.0,1964.0,1964.0
layer,layer-202_5-5_0,202,3640,5,0.09,5,5,1,GREEDY,0,-1,NONE,1650.0,NOT_UNBOUNDED,NOT_OPTIMAL,0-0-0-0-0,0,0,-1.0,0.0,0.0,1193.0,0.94,0.94,1752.0,1752.0
layer,layer-202_5-5_0,202,3640,5,0.09,5,5,2,GREEDY,0,-1,NONE,1655.0,NOT_UNBOUNDED,NOT_OPTIMAL,1-0-0-0-1,0,0,-1.0,0.0,0.0,5112.0,0.94,0.94,1766.01,1766.01
layer,layer-202_5-5_0,202,3640,5,0.09,5,5,3,GREEDY,0,-1,NONE,1675.0,NOT_UNBOUNDED,NOT_OPTIMAL,1-2-0-0-1,0,0,-1.0,0.0,0.0,9892.0,0.9,0.9,1867.0,1867.02
layer,layer-202_5-5_0,202,3640,5,0.09,5,5,4,GREEDY,0,-1,NONE,1754.0,NOT_UNBOUNDED,NOT_OPTIMAL,1-2-3-0-1,0,0,-1.0,0.0,0.0,10747.0,0.94,0.94,1869.01,1869.01
layer,layer-202_5-5_0,202,3640,5,0.09,5,5,5,GREEDY,0,-1,NONE,1781.0,NOT_UNBOUNDED,NOT_OPTIMAL,4-2-3-0-1,0,0,-1.0,0.0,0.0,13699.0,0.91,0.91,1964.0,1964.0
layer,layer-202_5-5_1,202,3640,5,0.09,5,5,1,MIP,0,-1,NONE,1739.000001,NOT_UNBOUNDED,NOT_OPTIMAL,0-0-0-0-0,0,0,1.19,0.0,0.0,3600000.0,1.0,1.0,1739.0,1739.0
layer,layer-202_5-5_1,202,3640,5,0.09,5,5,2,MIP,0,-1,NONE,1757.0,NOT_UNBOUNDED,NOT_OPTIMAL,0-1-1-1-0,0,0,2.12,0.0,0.0,3600000.0,1.0,1.0,1760.0,1760.0
layer,layer-202_5-5_1,202,3640,5,0.09,5,5,3,MIP,0,-1,NONE,1771.0,NOT_UNBOUNDED,NOT_OPTIMAL,0-1-1-2-2,0,0,0.78,0.0,0.0,3600000.0,0.99,0.99,1785.0,1785.0
layer,layer-202_5-5_1,202,3640,5,0.09,5,5,4,MIP,0,-1,NONE,1785.0,NOT_UNBOUNDED,NOT_OPTIMAL,0-2-3-0-1,0,0,0.63,0.0,0.0,3600000.0,0.99,0.99,1795.0,1795.0
layer,layer-202_5-5_1,202,3640,5,0.09,5,5,5,MIP,0,-1,NONE,1856.0,NOT_UNBOUNDED,NOT_OPTIMAL,0-1-3-2-4,0,0,1.02,0.0,0.0,3600000.0,0.94,0.94,1966.0,1966.15
layer,layer-202_5-5_1,202,3640,5,0.09,5,5,1,ENUMERATION,0,-1,NONE,1739.000661,NOT_UNBOUNDED,OPTIMAL,0-0-0-0-0,0,0,-1.0,0.0,0.0,209139.0,1.0,1.0,1739.0,1739.0
layer,layer-202_5-5_1,202,3640,5,0.09,5,5,2,ENUMERATION,0,-1,NONE,1760.0,NOT_UNBOUNDED,OPTIMAL,0-0-0-1-1,0,0,-1.0,0.0,0.0,1495930.0,1.0,1.0,1760.0,1760.0
layer,layer-202_5-5_1,202,3640,5,0.09,5,5,3,ENUMERATION,0,-1,NONE,1785.000001,NOT_UNBOUNDED,OPTIMAL,0-0-1-1-2,0,0,-1.0,0.0,0.0,746456.0,1.0,1.0,1785.0,1785.0
layer,layer-202_5-5_1,202,3640,5,0.09,5,5,4,ENUMERATION,0,-1,NONE,1795.0,NOT_UNBOUNDED,OPTIMAL,0-1-1-2-3,0,0,-1.0,0.0,0.0,205513.0,1.0,1.0,1795.0,1795.0
layer,layer-202_5-5_1,202,3640,5,0.09,5,5,5,ENUMERATION,0,-1,NONE,1966.0,NOT_UNBOUNDED,OPTIMAL,0-1-2-3-4,0,0,-1.0,0.0,0.0,24548.0,1.0,1.0,1966.0,1966.15
layer,layer-202_5-5_1,202,3640,5,0.09,5,5,1,GREEDY,0,-1,NONE,1643.0,NOT_UNBOUNDED,NOT_OPTIMAL,0-0-0-0-0,0,0,-1.0,0.0,0.0,4240.0,0.94,0.94,1739.0,1739.0
layer,layer-202_5-5_1,202,3640,5,0.09,5,5,2,GREEDY,0,-1,NONE,1664.0,NOT_UNBOUNDED,NOT_OPTIMAL,0-0-0-1-0,0,0,-1.0,0.0,0.0,10495.0,0.95,0.95,1760.0,1760.0
layer,layer-202_5-5_1,202,3640,5,0.09,5,5,3,GREEDY,0,-1,NONE,1673.0,NOT_UNBOUNDED,NOT_OPTIMAL,0-2-0-1-0,0,0,-1.0,0.0,0.0,14765.0,0.94,0.94,1785.0,1785.0
layer,layer-202_5-5_1,202,3640,5,0.09,5,5,4,GREEDY,0,-1,NONE,1706.0,NOT_UNBOUNDED,NOT_OPTIMAL,0-2-3-1-0,0,0,-1.0,0.0,0.0,24963.0,0.95,0.95,1795.0,1795.0
layer,layer-202_5-5_1,202,3640,5,0.09,5,5,5,GREEDY,0,-1,NONE,1748.0,NOT_UNBOUNDED,NOT_OPTIMAL,4-2-3-1-0,0,0,-1.0,0.0,0.0,29640.0,0.89,0.89,1966.0,1966.15
layer,layer-202_5-5_2,202,3640,5,0.09,5,5,1,MIP,0,-1,NONE,1725.0,NOT_UNBOUNDED,NOT_OPTIMAL,0-0-0-0-0,0,0,1.19,0.0,0.0,3600000.0,1.0,1.0,1725.01,1725.01
layer,layer-202_5-5_2,202,3640,5,0.09,5,5,2,MIP,0,-1,NONE,1769.0,NOT_UNBOUNDED,NOT_OPTIMAL,0-0-1-1-0,0,0,1.61,0.0,0.0,3600000.0,1.0,1.0,1769.67,1769.67
layer,layer-202_5-5_2,202,3640,5,0.09,5,5,3,MIP,0,-1,NONE,1790.0,NOT_UNBOUNDED,NOT_OPTIMAL,0-1-2-1-2,0,0,0.57,0.0,0.0,3600000.0,1.0,1.0,1790.0,1790.0
layer,layer-202_5-5_2,202,3640,5,0.09,5,5,4,MIP,0,-1,NONE,1796.000001,NOT_UNBOUNDED,NOT_OPTIMAL,0-1-2-3-1,0,0,0.63,0.0,0.0,3600000.0,1.0,1.0,1796.0,1796.0
layer,layer-202_5-5_2,202,3640,5,0.09,5,5,5,MIP,0,-1,NONE,1790.0,NOT_UNBOUNDED,NOT_OPTIMAL,0-3-2-2-1,0,0,1.48,0.0,0.0,3600000.0,0.91,0.91,1969.0,1970.0
layer,layer-202_5-5_2,202,3640,5,0.09,5,5,1,ENUMERATION,0,-1,NONE,1725.0000059999998,NOT_UNBOUNDED,OPTIMAL,0-0-0-0-0,0,0,-1.0,0.0,0.0,419420.0,1.0,1.0,1725.01,1725.01
layer,layer-202_5-5_2,202,3640,5,0.09,5,5,2,ENUMERATION,0,-1,NONE,1769.6666289999994,NOT_UNBOUNDED,OPTIMAL,0-1-1-0-1,0,0,-1.0,0.0,0.0,1106078.0,1.0,1.0,1769.67,1769.67
layer,layer-202_5-5_2,202,3640,5,0.09,5,5,3,ENUMERATION,0,-1,NONE,1790.000001,NOT_UNBOUNDED,OPTIMAL,0-0-1-1-2,0,0,-1.0,0.0,0.0,802675.0,1.0,1.0,1790.0,1790.0
layer,layer-202_5-5_2,202,3640,5,0.09,5,5,4,ENUMERATION,0,-1,NONE,1796.000001,NOT_UNBOUNDED,OPTIMAL,0-0-1-2-3,0,0,-1.0,0.0,0.0,351672.0,1.0,1.0,1796.0,1796.0
layer,layer-202_5-5_2,202,3640,5,0.09,5,5,5,ENUMERATION,0,-1,NONE,1969.0,NOT_UNBOUNDED,OPTIMAL,0-1-2-3-4,0,0,-1.0,0.0,0.0,36141.0,1.0,1.0,1969.0,1970.0
layer,layer-202_5-5_2,202,3640,5,0.09,5,5,1,GREEDY,0,-1,NONE,1643.0,NOT_UNBOUNDED,NOT_OPTIMAL,0-0-0-0-0,0,0,-1.0,0.0,0.0,1904.0,0.95,0.95,1725.01,1725.01
layer,layer-202_5-5_2,202,3640,5,0.09,5,5,2,GREEDY,0,-1,NONE,1668.0,NOT_UNBOUNDED,NOT_OPTIMAL,1-0-0-0-0,0,0,-1.0,0.0,0.0,5023.0,0.94,0.94,1769.67,1769.67
layer,layer-202_5-5_2,202,3640,5,0.09,5,5,3,GREEDY,0,-1,NONE,1684.0,NOT_UNBOUNDED,NOT_OPTIMAL,1-0-0-0-2,0,0,-1.0,0.0,0.0,6262.0,0.94,0.94,1790.0,1790.0
layer,layer-202_5-5_2,202,3640,5,0.09,5,5,4,GREEDY,0,-1,NONE,1698.0,NOT_UNBOUNDED,NOT_OPTIMAL,1-0-3-0-2,0,0,-1.0,0.0,0.0,7098.0,0.95,0.95,1796.0,1796.0
layer,layer-202_5-5_2,202,3640,5,0.09,5,5,5,GREEDY,0,-1,NONE,1866.0,NOT_UNBOUNDED,NOT_OPTIMAL,1-4-3-0-2,0,0,-1.0,0.0,0.0,14080.0,0.95,0.95,1969.0,1970.0
layer,layer-202_5-5_3,202,3640,5,0.09,5,5,1,MIP,0,-1,NONE,1731.0,NOT_UNBOUNDED,NOT_OPTIMAL,0-0-0-0-0,0,0,1.13,0.0,0.0,3600000.0,1.0,1.0,1731.0,1731.0
layer,layer-202_5-5_3,202,3640,5,0.09,5,5,2,MIP,0,-1,NONE,1768.0,NOT_UNBOUNDED,NOT_OPTIMAL,1-1-0-0-1,0,0,2.36,0.0,0.0,3600000.0,1.0,1.0,1768.01,1768.01
layer,layer-202_5-5_3,202,3640,5,0.09,5,5,3,MIP,0,-1,NONE,1781.0,NOT_UNBOUNDED,NOT_OPTIMAL,0-1-0-1-2,0,0,0.68,0.0,0.0,3600000.0,0.99,0.99,1796.0,1796.16
layer,layer-202_5-5_3,202,3640,5,0.09,5,5,4,MIP,0,-1,NONE,1781.0,NOT_UNBOUNDED,NOT_OPTIMAL,0-1-3-3-2,0,0,1.07,0.0,0.0,3600000.0,0.99,0.99,1799.02,1799.02
layer,layer-202_5-5_3,202,3640,5,0.09,5,5,5,MIP,0,-1,NONE,1873.0,NOT_UNBOUNDED,NOT_OPTIMAL,0-1-4-3-2,0,0,1.11,0.0,0.0,3600000.0,0.96,0.96,1955.0,1955.0
layer,layer-202_5-5_3,202,3640,5,0.09,5,5,1,ENUMERATION,0,-1,NONE,1731.000001,NOT_UNBOUNDED,OPTIMAL,0-0-0-0-0,0,0,-1.0,0.0,0.0,196382.0,1.0,1.0,1731.0,1731.0
layer,layer-202_5-5_3,202,3640,5,0.09,5,5,2,ENUMERATION,0,-1,NONE,1768.01423,NOT_UNBOUNDED,OPTIMAL,0-1-1-1-0,0,0,-1.0,0.0,0.0,1044124.0,1.0,1.0,1768.01,1768.01
layer,layer-202_5-5_3,202,3640,5,0.09,5,5,3,ENUMERATION,0,-1,NONE,1796.000001,NOT_UNBOUNDED,OPTIMAL,0-1-2-1-0,0,0,-1.0,0.0,0.0,815013.0,1.0,1.0,1796.0,1796.16
layer,layer-202_5-5_3,202,3640,5,0.09,5,5,4,ENUMERATION,0,-1,NONE,1799.0,NOT_UNBOUNDED,OPTIMAL,0-1-2-3-3,0,0,-1.0,0.0,0.0,218635.0,1.0,1.0,1799.02,1799.02
layer,layer-202_5-5_3,202,3640,5,0.09,5,5,5,ENUMERATION,0,-1,NONE,1955.0,NOT_UNBOUNDED,OPTIMAL,0-1-2-3-4,0,0,-1.0,0.0,0.0,24552.0,1.0,1.0,1955.0,1955.0
layer,layer-202_5-5_3,202,3640,5,0.09,5,5,1,GREEDY,0,-1,NONE,1663.0,NOT_UNBOUNDED,NOT_OPTIMAL,0-0-0-0-0,0,0,-1.0,0.0,0.0,2665.0,0.96,0.96,1731.0,1731.0
layer,layer-202_5-5_3,202,3640,5,0.09,5,5,2,GREEDY,0,-1,NONE,1676.0,NOT_UNBOUNDED,NOT_OPTIMAL,0-0-1-0-0,0,0,-1.0,0.0,0.0,4349.0,0.95,0.95,1768.01,1768.01
layer,layer-202_5-5_3,202,3640,5,0.09,5,5,3,GREEDY,0,-1,NONE,1682.0,NOT_UNBOUNDED,NOT_OPTIMAL,0-2-1-0-0,0,0,-1.0,0.0,0.0,8049.0,0.94,0.94,1796.0,1796.16
layer,layer-202_5-5_3,202,3640,5,0.09,5,5,4,GREEDY,0,-1,NONE,1698.0,NOT_UNBOUNDED,NOT_OPTIMAL,3-2-1-0-0,0,0,-1.0,0.0,0.0,9407.0,0.94,0.94,1799.02,1799.02
layer,layer-202_5-5_3,202,3640,5,0.09,5,5,5,GREEDY,0,-1,NONE,1698.0,NOT_UNBOUNDED,NOT_OPTIMAL,3-2-1-4-0,0,0,-1.0,0.0,0.0,12220.0,0.87,0.87,1955.0,1955.0
layer,layer-202_5-5_4,202,3640,5,0.09,5,5,1,MIP,0,-1,NONE,1725.000001,NOT_UNBOUNDED,NOT_OPTIMAL,0-0-0-0-0,0,0,1.29,0.0,0.0,3600000.0,1.0,1.0,1725.0,1725.0
layer,layer-202_5-5_4,202,3640,5,0.09,5,5,2,MIP,0,-1,NONE,1769.0,NOT_UNBOUNDED,NOT_OPTIMAL,0-0-0-1-1,0,0,2.04,0.0,0.0,3600000.0,1.0,1.0,1769.0,1769.0
layer,layer-202_5-5_4,202,3640,5,0.09,5,5,3,MIP,0,-1,NONE,1791.0,NOT_UNBOUNDED,NOT_OPTIMAL,0-1-2-1-2,0,0,0.63,0.0,0.0,3600000.0,1.0,1.0,1791.0,1791.06
layer,layer-202_5-5_4,202,3640,5,0.09,5,5,4,MIP,0,-1,NONE,1791.0,NOT_UNBOUNDED,NOT_OPTIMAL,0-2-2-3-1,0,0,0.77,0.0,0.0,3600000.0,1.0,1.0,1798.0,1798.0
layer,layer-202_5-5_4,202,3640,5,0.09,5,5,5,MIP,0,-1,NONE,1867.0,NOT_UNBOUNDED,NOT_OPTIMAL,3-2-0-4-1,0,0,1.34,0.0,0.0,3600000.0,0.95,0.95,1958.0,1958.16
layer,layer-202_5-5_4,202,3640,5,0.09,5,5,1,ENUMERATION,0,-1,NONE,1725.000007,NOT_UNBOUNDED,OPTIMAL,0-0-0-0-0,0,0,-1.0,0.0,0.0,164929.0,1.0,1.0,1725.0,1725.0
layer,layer-202_5-5_4,202,3640,5,0.09,5,5,2,ENUMERATION,0,-1,NONE,1769.000175,NOT_UNBOUNDED,OPTIMAL,0-1-0-1-0,0,0,-1.0,0.0,0.0,1057324.0,1.0,1.0,1769.0,1769.0
layer,layer-202_5-5_4,202,3640,5,0.09,5,5,3,ENUMERATION,0,-1,NONE,1791.0,NOT_UNBOUNDED,OPTIMAL,0-1-1-0-2,0,0,-1.0,0.0,0.0,754700.0,1.0,1.0,1791.0,1791.06
layer,layer-202_5-5_4,202,3640,5,0.09,5,5,4,ENUMERATION,0,-1,NONE,1798.0,NOT_UNBOUNDED,OPTIMAL,0-1-2-3-3,0,0,-1.0,0.0,0.0,183791.0,1.0,1.0,1798.0,1798.0
layer,layer-202_5-5_4,202,3640,5,0.09,5,5,5,ENUMERATION,0,-1,NONE,1958.0,NOT_UNBOUNDED,OPTIMAL,0-1-2-3-4,0,0,-1.0,0.0,0.0,23323.0,1.0,1.0,1958.0,1958.16
layer,layer-202_5-5_4,202,3640,5,0.09,5,5,1,GREEDY,0,-1,NONE,1641.0,NOT_UNBOUNDED,NOT_OPTIMAL,0-0-0-0-0,0,0,-1.0,0.0,0.0,1902.0,0.95,0.95,1725.0,1725.0
layer,layer-202_5-5_4,202,3640,5,0.09,5,5,2,GREEDY,0,-1,NONE,1649.0,NOT_UNBOUNDED,NOT_OPTIMAL,1-0-0-0-0,0,0,-1.0,0.0,0.0,3499.0,0.93,0.93,1769.0,1769.0
layer,layer-202_5-5_4,202,3640,5,0.09,5,5,3,GREEDY,0,-1,NONE,1664.0,NOT_UNBOUNDED,NOT_OPTIMAL,1-0-0-2-0,0,0,-1.0,0.0,0.0,4970.0,0.93,0.93,1791.0,1791.06
layer,layer-202_5-5_4,202,3640,5,0.09,5,5,4,GREEDY,0,-1,NONE,1671.0,NOT_UNBOUNDED,NOT_OPTIMAL,1-0-3-2-0,0,0,-1.0,0.0,0.0,7382.0,0.93,0.93,1798.0,1798.0
layer,layer-202_5-5_4,202,3640,5,0.09,5,5,5,GREEDY,0,-1,NONE,1883.0,NOT_UNBOUNDED,NOT_OPTIMAL,1-4-3-2-0,0,0,-1.0,0.0,0.0,8346.0,0.96,0.96,1958.0,1958.16
layer,layer-202_5-5_5,202,3640,5,0.09,5,5,1,MIP,0,-1,NONE,1729.0,NOT_UNBOUNDED,NOT_OPTIMAL,0-0-0-0-0,0,0,1.24,0.0,0.0,3600000.0,1.0,1.0,1729.03,1729.03
layer,layer-202_5-5_5,202,3640,5,0.09,5,5,2,MIP,0,-1,NONE,1758.0,NOT_UNBOUNDED,NOT_OPTIMAL,1-0-1-0-1,0,0,1.61,0.0,0.0,3600000.0,1.0,1.0,1765.01,1765.01
layer,layer-202_5-5_5,202,3640,5,0.09,5,5,3,MIP,0,-1,NONE,1758.0,NOT_UNBOUNDED,NOT_OPTIMAL,0-1-2-0-0,0,0,0.92,0.0,0.0,3600000.0,0.98,0.98,1794.0,1794.01
layer,layer-202_5-5_5,202,3640,5,0.09,5,5,4,MIP,0,-1,NONE,1766.0,NOT_UNBOUNDED,NOT_OPTIMAL,0-1-2-3-2,0,0,1.5,0.0,0.0,3600000.0,0.96,0.96,1848.0,1848.0
layer,layer-202_5-5_5,202,3640,5,0.09,5,5,5,MIP,0,-1,NONE,1768.0,NOT_UNBOUNDED,NOT_OPTIMAL,0-1-4-2-1,0,0,1.49,0.0,0.0,3600000.0,0.9,0.9,1968.02,1968.16
layer,layer-202_5-5_5,202,3640,5,0.09,5,5,1,ENUMERATION,0,-1,NONE,1729.025293,NOT_UNBOUNDED,OPTIMAL,0-0-0-0-0,0,0,-1.0,0.0,0.0,182631.0,1.0,1.0,1729.03,1729.03
layer,layer-202_5-5_5,202,3640,5,0.09,5,5,2,ENUMERATION,0,-1,NONE,1765.0063940000002,NOT_UNBOUNDED,OPTIMAL,0-0-1-0-1,0,0,-1.0,0.0,0.0,1088235.0,1.0,1.0,1765.01,1765.01
layer,layer-202_5-5_5,202,3640,5,0.09,5,5,3,ENUMERATION,0,-1,NONE,1794.0,NOT_UNBOUNDED,OPTIMAL,0-1-0-1-2,0,0,-1.0,0.0,0.0,1097678.0,1.0,1.0,1794.0,1794.01
layer,layer-202_5-5_5,202,3640,5,0.09,5,5,4,ENUMERATION,0,-1,NONE,1848.0,NOT_UNBOUNDED,OPTIMAL,0-1-2-1-3,0,0,-1.0,0.0,0.0,332256.0,1.0,1.0,1848.0,1848.0
layer,layer-202_5-5_5,202,3640,5,0.09,5,5,5,ENUMERATION,0,-1,NONE,1968.0154940000002,NOT_UNBOUNDED,OPTIMAL,0-1-2-3-4,0,0,-1.0,0.0,0.0,20158.0,1.0,1.0,1968.02,1968.16
layer,layer-202_5-5_5,202,3640,5,0.09,5,5,1,GREEDY,0,-1,NONE,1640.0,NOT_UNBOUNDED,NOT_OPTIMAL,0-0-0-0-0,0,0,-1.0,0.0,0.0,971.0,0.95,0.95,1729.03,1729.03
layer,layer-202_5-5_5,202,3640,5,0.09,5,5,2,GREEDY,0,-1,NONE,1649.0,NOT_UNBOUNDED,NOT_OPTIMAL,0-0-0-0-1,0,0,-1.0,0.0,0.0,1946.0,0.93,0.93,1765.01,1765.01
layer,layer-202_5-5_5,202,3640,5,0.09,5,5,3,GREEDY,0,-1,NONE,1665.0,NOT_UNBOUNDED,NOT_OPTIMAL,2-0-0-0-1,0,0,-1.0,0.0,0.0,5135.0,0.93,0.93,1794.0,1794.01
layer,layer-202_5-5_5,202,3640,5,0.09,5,5,4,GREEDY,0,-1,NONE,1673.0,NOT_UNBOUNDED,NOT_OPTIMAL,2-3-0-0-1,0,0,-1.0,0.0,0.0,7107.0,0.91,0.91,1848.0,1848.0
layer,layer-202_5-5_5,202,3640,5,0.09,5,5,5,GREEDY,0,-1,NONE,1858.0,NOT_UNBOUNDED,NOT_OPTIMAL,2-3-0-4-1,0,0,-1.0,0.0,0.0,8719.0,0.94,0.94,1968.02,1968.16
layer,layer-202_5-5_6,202,3640,5,0.09,5,5,1,MIP,0,-1,NONE,1743.0,NOT_UNBOUNDED,NOT_OPTIMAL,0-0-0-0-0,0,0,1.14,0.0,0.0,3600000.0,1.0,1.0,1743.0,1743.0
layer,layer-202_5-5_6,202,3640,5,0.09,5,5,2,MIP,0,-1,NONE,1768.0,NOT_UNBOUNDED,NOT_OPTIMAL,1-0-0-1-0,0,0,1.66,0.0,0.0,3600000.0,1.0,1.0,1768.02,1768.02
layer,layer-202_5-5_6,202,3640,5,0.09,5,5,3,MIP,0,-1,NONE,1766.0,NOT_UNBOUNDED,NOT_OPTIMAL,0-2-2-1-2,0,0,0.75,0.0,0.0,3600000.0,0.99,0.99,1788.0,1788.01
